Local time,Open,High,Low,Close,Volume
01.05.2023 11:00:00.000 GMT-0600,0.61672,0.61697,0.61652,0.61676,1027380001.0679
01.05.2023 11:30:00.000 GMT-0600,0.61673,0.61698,0.61651,0.61693,1077410005.5693
01.05.2023 12:00:00.000 GMT-0600,0.61694,0.61703,0.61669,0.61676,889000004.2917001
01.05.2023 12:30:00.000 GMT-0600,0.61675,0.61679,0.61625,0.61643,1130920010.5668
01.05.2023 13:00:00.000 GMT-0600,0.61641,0.61646,0.61620,0.61627,721720005.9887
01.05.2023 13:30:00.000 GMT-0600,0.61628,0.61651,0.61608,0.61644,841390006.0652
01.05.2023 14:00:00.000 GMT-0600,0.61646,0.61654,0.61635,0.61637,996420001.9837
01.05.2023 14:30:00.000 GMT-0600,0.61636,0.61667,0.61633,0.61654,330489997.74439996
01.05.2023 15:00:00.000 GMT-0600,0.61664,0.61667,0.61656,0.61663,68200000.40560001
01.05.2023 15:30:00.000 GMT-0600,0.61663,0.61680,0.61655,0.61664,182740000.4865
01.05.2023 16:00:00.000 GMT-0600,0.61665,0.61688,0.61647,0.61688,650669999.3613001
01.05.2023 16:30:00.000 GMT-0600,0.61686,0.61698,0.61677,0.61678,173769999.98090002
01.05.2023 17:00:00.000 GMT-0600,0.61677,0.61710,0.61671,0.61680,513690000.17660004
01.05.2023 17:30:00.000 GMT-0600,0.61679,0.61682,0.61632,0.61634,476720000.50549996
01.05.2023 18:00:00.000 GMT-0600,0.61633,0.61727,0.61626,0.61685,1339979991.9130003
01.05.2023 18:30:00.000 GMT-0600,0.61686,0.61733,0.61677,0.61684,1275210006.7136998
01.05.2023 19:00:00.000 GMT-0600,0.61686,0.61798,0.61680,0.61766,1633809997.5585003
01.05.2023 19:30:00.000 GMT-0600,0.61766,0.61852,0.61766,0.61792,1407930007.9346998
01.05.2023 20:00:00.000 GMT-0600,0.61792,0.61814,0.61775,0.61808,1341060001.3731
01.05.2023 20:30:00.000 GMT-0600,0.61809,0.61842,0.61804,0.61821,642829996.3473
01.05.2023 21:00:00.000 GMT-0600,0.61823,0.61823,0.61795,0.61813,952599999.4277003
01.05.2023 21:30:00.000 GMT-0600,0.61813,0.61813,0.61756,0.61760,706219997.0482
01.05.2023 22:00:00.000 GMT-0600,0.61761,0.61803,0.61752,0.61752,1046679994.5831
01.05.2023 22:30:00.000 GMT-0600,0.61757,0.61939,0.61751,0.61808,5013999958.0382
01.05.2023 23:00:00.000 GMT-0600,0.61808,0.61960,0.61808,0.61943,2250469991.6838
01.05.2023 23:30:00.000 GMT-0600,0.61942,0.61965,0.61928,0.61930,1806760002.1361
