Local time,Open,High,Low,Close,Volume
28.04.2023 04:30:00.000 GMT-0600,1.36524,1.36597,1.36514,1.36589,1329250001.9074
28.04.2023 05:00:00.000 GMT-0600,1.36587,1.36596,1.36435,1.36447,1231099991.7983
28.04.2023 05:30:00.000 GMT-0600,1.36447,1.36508,1.36423,1.36500,1712010005.9507005
28.04.2023 06:00:00.000 GMT-0600,1.36499,1.36499,1.36415,1.36480,1926089990.6158
28.04.2023 06:30:00.000 GMT-0600,1.36478,1.36560,1.36329,1.36379,6207959930.419902
28.04.2023 07:00:00.000 GMT-0600,1.36377,1.36450,1.36227,1.36403,3926869972.2290006
28.04.2023 07:30:00.000 GMT-0600,1.36403,1.36428,1.36204,1.36242,4650449958.8012
28.04.2023 08:00:00.000 GMT-0600,1.36242,1.36274,1.35860,1.35892,4414890022.2781
28.04.2023 08:30:00.000 GMT-0600,1.35893,1.35983,1.35592,1.35630,4180280010.2234006
28.04.2023 09:00:00.000 GMT-0600,1.35628,1.35747,1.35553,1.35606,4139530021.6675987
28.04.2023 09:30:00.000 GMT-0600,1.35608,1.35690,1.35504,1.35532,2688720018.387
28.04.2023 10:00:00.000 GMT-0600,1.35532,1.35647,1.35508,1.35576,2135449993.1336
28.04.2023 10:30:00.000 GMT-0600,1.35574,1.35635,1.35512,1.35516,1601870012.2833
28.04.2023 11:00:00.000 GMT-0600,1.35517,1.35567,1.35448,1.35456,1171260004.0435002
28.04.2023 11:30:00.000 GMT-0600,1.35458,1.35470,1.35397,1.35399,1170400004.3871
28.04.2023 12:00:00.000 GMT-0600,1.35401,1.35457,1.35377,1.35447,1125259997.3676999
28.04.2023 12:30:00.000 GMT-0600,1.35448,1.35471,1.35358,1.35363,1360450012.2071002
28.04.2023 13:00:00.000 GMT-0600,1.35363,1.35490,1.35358,1.35484,1312560000.4195
28.04.2023 13:30:00.000 GMT-0600,1.35485,1.35491,1.35446,1.35459,1156500001.9074
28.04.2023 14:00:00.000 GMT-0600,1.35459,1.35498,1.35448,1.35486,615779999.4947001
28.04.2023 14:30:00.000 GMT-0600,1.35486,1.35497,1.35400,1.35412,1283429986.4765
28.04.2023 15:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 15:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 16:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 16:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 17:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 17:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 18:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 18:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 19:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 19:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 20:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 20:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 21:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 21:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 22:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 22:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 23:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
28.04.2023 23:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 00:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 00:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 01:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 01:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 02:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 02:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 03:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 03:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 04:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 04:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 05:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 05:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 06:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 06:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 07:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 07:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 08:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 08:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 09:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 09:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 10:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 10:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 11:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 11:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 12:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 12:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 13:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 13:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 14:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 14:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 15:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 15:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 16:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
