Local time,Open,High,Low,Close,Volume
29.04.2023 22:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
29.04.2023 23:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
29.04.2023 23:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 00:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 00:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 01:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 01:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 02:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 02:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 03:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 03:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 04:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 04:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 05:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 05:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 06:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 06:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 07:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 07:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 08:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 08:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 09:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 09:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 10:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 10:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 11:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 11:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 12:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 12:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 13:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 13:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 14:00:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 14:30:00.000 GMT-0600,0.66112,0.66112,0.66112,0.66112,0
30.04.2023 15:00:00.000 GMT-0600,0.66118,0.66165,0.66117,0.66134,205130000.8296
30.04.2023 15:30:00.000 GMT-0600,0.66134,0.66134,0.66084,0.66116,246470000.62459996
30.04.2023 16:00:00.000 GMT-0600,0.66101,0.66128,0.66069,0.66081,812249997.1392
30.04.2023 16:30:00.000 GMT-0600,0.66084,0.66141,0.66081,0.66137,908599989.8911
30.04.2023 17:00:00.000 GMT-0600,0.66137,0.66154,0.66119,0.66151,788139998.436
30.04.2023 17:30:00.000 GMT-0600,0.66150,0.66151,0.66094,0.66095,606230000.9726999
30.04.2023 18:00:00.000 GMT-0600,0.66096,0.66202,0.66091,0.66125,1384579999.9238
30.04.2023 18:30:00.000 GMT-0600,0.66124,0.66188,0.66105,0.66171,1329610004.4253001
30.04.2023 19:00:00.000 GMT-0600,0.66171,0.66231,0.66162,0.66194,1292130014.4193997
30.04.2023 19:30:00.000 GMT-0600,0.66194,0.66213,0.66152,0.66183,921569994.9265
30.04.2023 20:00:00.000 GMT-0600,0.66183,0.66186,0.66125,0.66146,736560002.3269001
