Local time,Open,High,Low,Close,Volume
28.04.2023 00:30:00.000 GMT-0600,0.89438,0.89498,0.89329,0.89379,4458239971.161201
28.04.2023 01:00:00.000 GMT-0600,0.89383,0.89619,0.89381,0.89470,4359950008.3923
28.04.2023 01:30:00.000 GMT-0600,0.89468,0.89525,0.89447,0.89467,2064690008.1632998
28.04.2023 02:00:00.000 GMT-0600,0.89468,0.89749,0.89455,0.89738,3981319999.6947
28.04.2023 02:30:00.000 GMT-0600,0.89739,0.89740,0.89556,0.89561,3179489974.9754
28.04.2023 03:00:00.000 GMT-0600,0.89561,0.89604,0.89524,0.89592,2388599992.752199
28.04.2023 03:30:00.000 GMT-0600,0.89590,0.89629,0.89576,0.89596,1822649993.8963997
28.04.2023 04:00:00.000 GMT-0600,0.89596,0.89648,0.89487,0.89507,1880550003.0517006
28.04.2023 04:30:00.000 GMT-0600,0.89508,0.89573,0.89507,0.89562,1099969999.3133001
28.04.2023 05:00:00.000 GMT-0600,0.89561,0.89647,0.89531,0.89580,1630470025.5396
28.04.2023 05:30:00.000 GMT-0600,0.89579,0.89640,0.89574,0.89605,1432089995.3839002
28.04.2023 06:00:00.000 GMT-0600,0.89602,0.89618,0.89554,0.89610,2599770000.4579005
28.04.2023 06:30:00.000 GMT-0600,0.89611,0.89719,0.89474,0.89480,7384649971.008101
28.04.2023 07:00:00.000 GMT-0600,0.89479,0.89481,0.89206,0.89345,5302780036.926299
28.04.2023 07:30:00.000 GMT-0600,0.89347,0.89509,0.89326,0.89419,5016570030.2123
28.04.2023 08:00:00.000 GMT-0600,0.89420,0.89499,0.89217,0.89248,5247690048.217701
28.04.2023 08:30:00.000 GMT-0600,0.89250,0.89250,0.88977,0.89016,6030679977.417099
28.04.2023 09:00:00.000 GMT-0600,0.89018,0.89082,0.88958,0.89049,4145019989.0135
28.04.2023 09:30:00.000 GMT-0600,0.89048,0.89111,0.88989,0.89111,2903700004.5777993
28.04.2023 10:00:00.000 GMT-0600,0.89112,0.89203,0.89101,0.89198,2103719999.3132002
28.04.2023 10:30:00.000 GMT-0600,0.89198,0.89224,0.89168,0.89223,1241160003.6621
28.04.2023 11:00:00.000 GMT-0600,0.89227,0.89302,0.89224,0.89301,1163730002.4033997
28.04.2023 11:30:00.000 GMT-0600,0.89305,0.89330,0.89243,0.89325,1082210006.7138
28.04.2023 12:00:00.000 GMT-0600,0.89326,0.89362,0.89311,0.89330,882110001.0872
28.04.2023 12:30:00.000 GMT-0600,0.89329,0.89387,0.89317,0.89379,1024049996.3759001
28.04.2023 13:00:00.000 GMT-0600,0.89382,0.89405,0.89352,0.89352,873169999.1225002
28.04.2023 13:30:00.000 GMT-0600,0.89353,0.89389,0.89318,0.89372,794379996.0613999
28.04.2023 14:00:00.000 GMT-0600,0.89371,0.89478,0.89371,0.89449,870529999.7329
28.04.2023 14:30:00.000 GMT-0600,0.89448,0.89481,0.89371,0.89371,2760950001.716399
28.04.2023 15:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
28.04.2023 15:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
28.04.2023 16:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
28.04.2023 16:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
28.04.2023 17:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
